Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b8f8ed2dc335bfa54525e2cd78b2e609762a44591c26c08ad90dd83fe7d6444c,2021-05,Bedfordshire Police,Bedfordshire Police,-0.293330,52.128181,On or near CEDAR GARDENS,E01017432,Central Bedfordshire 002C,Investigation complete; no suspect identified
fc01da589126e70e44610d23072373db0c9f2e391c7353d1e41f44ffdc587906,2021-05,Bedfordshire Police,Bedfordshire Police,-0.480088,52.124937,On or near BEATRICE STREET,E01017506,Bedford 017B,Investigation complete; no suspect identified
e5848537885c063da2cf167b575305410c4cd93c867da5be7a0d389462ff65f8,2021-05,Bedfordshire Police,Bedfordshire Police,-0.501636,52.107923,On or near Police Station,E01017514,Bedford 018B,Unable to prosecute suspect
c5b001d26f2470220c54f997788dcfd572d4177b41bdfbde4bd2d8b955838532,2021-05,Bedfordshire Police,Bedfordshire Police,-0.482807,52.116286,On or near THE HORNBEAMS,E01017517,Bedford 018E,Unable to prosecute suspect
4491bbb99344c5138017be32b76e5ed715e26c19eb5d05f410f16a4edc2af7d5,2021-05,Bedfordshire Police,Bedfordshire Police,-0.547992,52.153521,On or near RED CEDAR ROAD,E01017462,Bedford 008D,Unable to prosecute suspect
5aeccb54485d51af27ccc4465b6cbc2497b11fbdd444117a4638e24e2f440395,2021-05,Bedfordshire Police,Bedfordshire Police,-0.462633,52.087118,On or near SWIFT WAY,E01034434,Bedford 022D,Unable to prosecute suspect
a41793d2613dfe3194f60b918f7b9e4907870318704004d3331cc86dcae7828b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.251559,51.997110,On or near PAXTON DRIVE,E01033189,Central Bedfordshire 014F,Investigation complete; no suspect identified
19faf39e97b6fa8221677c72b26c6276b7df5f9ea4bc76f492965a22a0a4569b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.396302,51.902654,On or near Petrol Station,E01015796,Luton 012F,Unable to prosecute suspect
594118382dd72b6b79973208f3fe2964600db05afd32f9db3059fe33d468fd93,2021-05,Bedfordshire Police,Bedfordshire Police,-0.446445,51.898597,On or near WALLER AVENUE,E01015787,Luton 015D,Suspect charged
d5490076cb1ed6c2a5c9fbde49f653e4d1992a304f1fcb007760f6b302b0a1fd,2021-05,Bedfordshire Police,Bedfordshire Police,-0.303327,52.187273,On or near Parking Area,E01017542,Bedford 004D,Investigation complete; no suspect identified
15af1e5c2288e7c1cf767566ffbfaf8ccd9b40766319715f4ae7ea10112bbc77,2021-05,Bedfordshire Police,Bedfordshire Police,-0.525107,52.098031,On or near MANOR ROAD,E01017554,Bedford 020D,Unable to prosecute suspect
77c6161a5b35781e35d6859d4cc509a9436a09a39ff6b87109e3a99a32af2b5c,2021-05,Bedfordshire Police,Bedfordshire Police,-0.501636,52.107923,On or near Police Station,E01017514,Bedford 018B,Formal action is not in the public interest
4cc90106caf10b896ab08f8c2b1dc625e7cbad7fe754d533cbd66de1f1cec2a7,2021-05,Bedfordshire Police,Bedfordshire Police,-0.299305,52.129715,On or near POPLAR GROVE,E01017430,Central Bedfordshire 002A,Unable to prosecute suspect
e504c5d6bd02c6d0dd1f4f31da9c80c5bbd14344186e8026ad5ba56cb9e0e07a,2021-05,Bedfordshire Police,Bedfordshire Police,-0.474559,51.902786,On or near BANK CLOSE,E01015749,Luton 005A,Action to be taken by another organisation
1d9bcc53cb8ee52b02bec6cb0ac86a656924f0afea0965062031b0da8788abda,2021-05,Bedfordshire Police,Bedfordshire Police,-0.480469,52.126632,On or near STAFFORD ROAD,E01017512,Bedford 016D,Unable to prosecute suspect
5bf59bbe876bcf31f7e51681cf891fa0e624235879a199adbb23eb5789b366c2,2021-05,Bedfordshire Police,Bedfordshire Police,-0.480469,52.126632,On or near STAFFORD ROAD,E01017512,Bedford 016D,Unable to prosecute suspect
197dafc72a4bc2032e0cb8b926b6e7f6f08c0938576362dcd1f4762b4d29f3df,2021-05,Bedfordshire Police,Bedfordshire Police,-0.480469,52.126632,On or near STAFFORD ROAD,E01017512,Bedford 016D,Unable to prosecute suspect
8900d5d15299073c564d98c14b594f18ce2d9f9a72128acc3f4a6a98ac281b64,2021-05,Bedfordshire Police,Bedfordshire Police,-0.416084,51.880380,On or near Shopping Area,E01033805,Luton 023C,Unable to prosecute suspect
35455a6979ac9a8d0a45d1a70a05b0b15b7d5868de5708f68168c7d4fab3b0c0,2021-05,Bedfordshire Police,Bedfordshire Police,-0.448038,52.120303,On or near LEISTON CLOSE,E01017521,Bedford 014D,Local resolution
4c40ef51d0dd47154a19b4b26dc9e67294b57349671ec9c233650c29dd15bd19,2021-05,Bedfordshire Police,Bedfordshire Police,-0.417102,51.882407,On or near Pedestrian Subway,E01033805,Luton 023C,Further action is not in the public interest
37856f80eb6a050f38677894df7e9c83f5ee786327337e087ce622f11f369742,2021-05,Bedfordshire Police,Bedfordshire Police,-0.413716,51.869647,On or near ST PAUL'S ROAD,E01015793,Luton 021E,Investigation complete; no suspect identified
e5e16295c34e495575b31fb50898735bc33fe4f4b20f83cd118acf5220fd0216,2021-05,Bedfordshire Police,Bedfordshire Police,-0.452156,51.918930,On or near NORTHWELL DRIVE,E01015771,Luton 003B,Action to be taken by another organisation
be0726dd77630c305772eac2649d677995a0412a2cdeac45152ed92664af28ba,2021-05,Bedfordshire Police,Bedfordshire Police,-0.471139,52.139720,On or near ADELAIDE SQUARE,E01017502,Bedford 010F,Unable to prosecute suspect
d0f83bcd36a3cf70df0ae8619b625ae283b8476d96f7a14cf413301f607d2667,2021-05,Bedfordshire Police,Bedfordshire Police,-0.459997,52.126358,On or near Petrol Station,E01017522,Bedford 014E,Formal action is not in the public interest
6615e733fa0a88fe262882e535b4640fde395d323fe5aeed9b9b10e1dfeb1df6,2021-05,Bedfordshire Police,Bedfordshire Police,-0.547696,51.881817,On or near MARINA DRIVE,E01017566,Central Bedfordshire 028A,Unable to prosecute suspect
dcbff9769ff376101499df8293c574026b1a2105c94f19518f053249cb62a1e5,2021-05,Bedfordshire Police,Bedfordshire Police,-0.471139,52.139720,On or near ADELAIDE SQUARE,E01017502,Bedford 010F,Unable to prosecute suspect
5076f0a85c74f24cdb7f4624d7887a6d5631b9ead15d9733c992c3e0412c8bd1,2021-05,Bedfordshire Police,Bedfordshire Police,-0.224568,52.023223,On or near SILVERBIRCH AVENUE,E01017449,Central Bedfordshire 014D,Unable to prosecute suspect
418cca4e43473a1a5529d1b35758a88b363c1139861659d405c18319aeb1e616,2021-05,Bedfordshire Police,Bedfordshire Police,-0.396978,51.893860,On or near MORETON ROAD,E01015776,Luton 012C,Investigation complete; no suspect identified
6862c506b8fc3ef08062f9d711d43482dc0a71533983bdf56e6171044e3bb119,2021-05,Bedfordshire Police,Bedfordshire Police,-0.260019,52.092960,On or near WINSTON CRESCENT,E01017388,Central Bedfordshire 005F,Unable to prosecute suspect
18ea5d1bffd45751cdb5ab7bb039d0d78aff95a0e5a02fdc971aad7e10511458,2021-05,Bedfordshire Police,Bedfordshire Police,-0.523714,52.093347,On or near STEWART COURT,E01034425,Bedford 020E,Unable to prosecute suspect
b1f00cdaf75d7c3d61e3bbb6bd0ba352c488e879cc215a999dc8461b444b977b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.240233,52.018476,On or near ARLESRY ROAD,E01033188,Central Bedfordshire 014E,Investigation complete; no suspect identified
0ac072ec4be876e801785872843bf27308186b070a613bd73977f97d93a1881d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.509234,51.906944,On or near BLOOMSBURY GARDENS,E01017602,Central Bedfordshire 025C,Investigation complete; no suspect identified
bccc1ac963b7630770db102ff7d3115338dfd7fe89c2407408e6891550b81968,2021-05,Bedfordshire Police,Bedfordshire Police,-0.316544,52.174686,On or near SOUTHFIELDS,E01017542,Bedford 004D,Investigation complete; no suspect identified
81ed8f7b91a5703dade978ad77bdeff0de9d3a58bc4cabb9d8f8db93dc848fdf,2021-05,Bedfordshire Police,Bedfordshire Police,-0.585428,51.931316,On or near MANOR AVENUE,E01017577,Central Bedfordshire 019A,Investigation complete; no suspect identified
654a4946a52ed1d0ecc4da1c0936b018967ecf8fbdb6706d9536571b8fbccfc6,2021-05,Bedfordshire Police,Bedfordshire Police,-0.518695,51.905256,On or near Parking Area,E01017617,Central Bedfordshire 026E,Investigation complete; no suspect identified
245c7523ebafaad9b126ec64d5d39bb632eed3a8c8d154700977c770b92d4d6b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.503590,51.910999,On or near TRIDENT DRIVE,E01017601,Central Bedfordshire 025B,Investigation complete; no suspect identified
459cd6fa887e3c3bab909ee376811b18b5e2847a78754e454e8020f137794188,2021-05,Bedfordshire Police,Bedfordshire Police,-0.407843,51.883757,On or near HARTLEY ROAD,E01015743,Luton 022E,Unable to prosecute suspect
2f23d5649d72dda8a47ce891c6f8860e9eddf3496f045c7a34fce4de4716d6c8,2021-05,Bedfordshire Police,Bedfordshire Police,-0.474493,52.142047,On or near A6,E01017500,Bedford 010D,Unable to prosecute suspect
a5a8aa3e2dbba827a27fb7f88edbcf746ce94a615b2ffee43ee7de417c87dbd4,2021-05,Bedfordshire Police,Bedfordshire Police,-0.495290,52.117283,On or near Supermarket,E01017505,Bedford 017A,Suspect charged
d1dcdcc01c82e867ef28629441f75519a57510a609a9a893073ac7afdb725b60,2021-05,Bedfordshire Police,Bedfordshire Police,-0.415072,51.868668,On or near WEST HILL ROAD,E01015793,Luton 021E,Investigation complete; no suspect identified
d0e2cd1c6c83a49bc937b178a9b7a9ef4b5584eb339251d36807f41f27f1d99f,2021-05,Bedfordshire Police,Bedfordshire Police,-0.416084,51.880380,On or near Shopping Area,E01033805,Luton 023C,Investigation complete; no suspect identified
df61a84d318822589c58c62fe4de22575f71b02a9e7a36447712ed77bfca1cf7,2021-05,Bedfordshire Police,Bedfordshire Police,-0.411091,51.884763,On or near Parking Area,E01033802,Luton 022D,Investigation complete; no suspect identified
01a4f5ced5283c9834f7fc9b55c1950ac919b77b6751dd8ea9c441133f6ed0ad,2021-05,Bedfordshire Police,Bedfordshire Police,-0.421272,51.875351,On or near WELLINGTON STREET,E01015735,Luton 020D,Investigation complete; no suspect identified
cdd718220e2a1be1d462adad92d6f844e4f615dd535ca1aaf8adcd6420cb6941,2021-05,Bedfordshire Police,Bedfordshire Police,,,No location,,,Investigation complete; no suspect identified
fc59e1e927345d77d4a9c41d93cf632d3d9e2212fd39c04557d98d3b5e2a2a8c,2021-05,Bedfordshire Police,Bedfordshire Police,-0.485354,52.108353,On or near Shopping Area,E01034423,Bedford 018G,Investigation complete; no suspect identified
b6750d34b06611da6dc0c8f5f24ec8d83f44f7ed1b5192b8046b3b06cc90ea8a,2021-05,Bedfordshire Police,Bedfordshire Police,-0.463161,52.133322,On or near CHETHAMS,E01017522,Bedford 014E,Investigation complete; no suspect identified
85a4d99db3dfafa51eb7df45eb9047d0b0b57abe9b086d6348627fb603c14d35,2021-05,Bedfordshire Police,Bedfordshire Police,-0.264899,52.092825,On or near CEDAR AVENUE,E01017387,Central Bedfordshire 005E,Investigation complete; no suspect identified
6654badb73a20a7a5fcd9e0480a02815a130af0a94fe25f066d1d030e3749a99,2021-05,Bedfordshire Police,Bedfordshire Police,-0.388735,51.882580,On or near HARROWDEN ROAD,E01015723,Luton 016C,Unable to prosecute suspect
9a2e8c6601f6791c10b0747a79856c32c38d59bad26c0818d2ab926cf19ae7fa,2021-05,Bedfordshire Police,Bedfordshire Police,-0.394827,51.873878,On or near KIMPTON ROAD,E01015719,Luton 016A,Investigation complete; no suspect identified
eeb7892150c6bdc3a9953a751248d2aac613f3b87fcee2824e37f5f41a272d54,2021-05,Bedfordshire Police,Bedfordshire Police,-0.409241,51.873364,On or near KINGSLAND ROAD,E01015789,Luton 023D,Investigation complete; no suspect identified
e62e6efc26ee66e7b39c728a9bbcfc3f48fdce0982cfb58a36ecf57cf25e73d3,2021-05,Bedfordshire Police,Bedfordshire Police,-0.400412,51.874916,On or near KIMPTON ROAD,E01015790,Luton 021B,Investigation complete; no suspect identified
c77b6b8afb120ab54215451536e13ede4ab568f2c8ce4f137e5d699a8aaab95d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.492627,51.891060,On or near ST CHRISTOPHER'S CLOSE,E01017583,Central Bedfordshire 027B,Action to be taken by another organisation
7894ac21ae20130db7b086338c7337f64718e85bc1b1de4283c5565f2215dd44,2021-05,Bedfordshire Police,Bedfordshire Police,-0.503215,51.946763,On or near Parking Area,E01017620,Central Bedfordshire 019C,Investigation complete; no suspect identified
a034a465a9fc9ce09666b0c88181872b7757246fc571044a91a2e0d23c9783bb,2021-05,Bedfordshire Police,Bedfordshire Police,-0.445961,51.889904,On or near Sports/Recreation Area,E01015731,Luton 015C,Investigation complete; no suspect identified
1d880178ff2e349bd9c75a47cba460677801aa578dad3c1c0d6f73eb99c1f4ed,2021-05,Bedfordshire Police,Bedfordshire Police,-0.495290,52.117283,On or near Supermarket,E01017505,Bedford 017A,Suspect charged
384a9d0f8eac7ead5338a208cb25eb9a41ba141fffa2e80c9e5fd7569de42591,2021-05,Bedfordshire Police,Bedfordshire Police,-0.483755,52.132240,On or near FORD END ROAD,E01017538,Bedford 013D,Investigation complete; no suspect identified
8e264c41909fda7db259232617b03445bf3b889d46150f99354ae398ea072fee,2021-05,Bedfordshire Police,Bedfordshire Police,-0.495290,52.117283,On or near Supermarket,E01017505,Bedford 017A,Suspect charged
e288b087e5ac6275922f1bd4fa20e707ca3532dd29b6ebc12d93fa0f87cf853d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.497051,52.102712,On or near Park/Open Space,E01034424,Bedford 018H,Investigation complete; no suspect identified
079925fb8136eaca701cb9af3f130373a64400bf8d6b8fd4cc93add70b0b3b55,2021-05,Bedfordshire Police,Bedfordshire Police,-0.548122,52.062307,On or near BROWNS CLOSE,E01017418,Central Bedfordshire 009C,Unable to prosecute suspect
c84fad5c7a190436884eb715700229dcb2a6fd949fe2f636ec2c40d4e6598d82,2021-05,Bedfordshire Police,Bedfordshire Police,-0.465245,52.131353,On or near ST JOHN'S STREET,E01034420,Bedford 015G,Unable to prosecute suspect
0d5571c1e598d30635655bda325a4175afce26faacecedfb3fb076fda4ef1257,2021-05,Bedfordshire Police,Bedfordshire Police,-0.466065,52.133864,On or near ST MARY'S STREET,E01017522,Bedford 014E,Unable to prosecute suspect
3655e2d11d9d4aacdf84602cb84099ac7683fbb45cb17022f9245282f08fa8ac,2021-05,Bedfordshire Police,Bedfordshire Police,-0.491290,51.967390,On or near ROBINSON CRESCENT,E01017409,Central Bedfordshire 017C,Unable to prosecute suspect
0d62f776c0ab30512e996cd8259da31a050e5462d400829db825d2467240f23c,2021-05,Bedfordshire Police,Bedfordshire Police,-0.469610,52.137866,On or near DANE STREET,E01017466,Bedford 012A,Unable to prosecute suspect
ed26dcf187a655063d6d3dfe23dc6d6558fe2e3857c926be71082ffa659a7d05,2021-05,Bedfordshire Police,Bedfordshire Police,-0.316544,52.174686,On or near SOUTHFIELDS,E01017542,Bedford 004D,Investigation complete; no suspect identified
6a08279733218a71a7d59cd9e1365b00f5fc3e21fc1a7f3ae891224907d7d3e0,2021-05,Bedfordshire Police,Bedfordshire Police,-0.484435,52.135459,On or near GRATTON ROAD,E01017539,Bedford 013E,Investigation complete; no suspect identified
2cb94dc3d38a554f666168b4e6ab16fd518615585a13c1cf7cc93ccc4323ae6e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.388869,51.895494,On or near HALLWICKS ROAD,E01015807,Luton 016G,Unable to prosecute suspect
8710a9eaa0ac1d09dec2a2fcfe48a91ab0b56bc00d796032607e013be4196e54,2021-05,Bedfordshire Police,Bedfordshire Police,-0.484090,52.139168,On or near GRANET CLOSE,E01017535,Bedford 013A,Unable to prosecute suspect
64718780718bbe9c9cd6f1912f53c3d9e9e50ae2a4eba748a5bde888e3383947,2021-05,Bedfordshire Police,Bedfordshire Police,-0.462952,51.859970,On or near MILLFIELD WAY,E01017561,Central Bedfordshire 033A,Unable to prosecute suspect
b5d9a2dd42f27e9e232201aecf595a2c88a5642f37c25ab44fce7a2edbdc0c15,2021-05,Bedfordshire Police,Bedfordshire Police,-0.531068,52.094347,On or near OLD SCHOOL GARDENS,E01034425,Bedford 020E,Investigation complete; no suspect identified
c2ac728bc6d0f2fa948d1e898ee7f4d28ce349d4abf2bb518f5f17fccbef46c7,2021-05,Bedfordshire Police,Bedfordshire Police,-0.452718,52.137007,On or near PEMBROKE STREET,E01017467,Bedford 012B,Unable to prosecute suspect
2bd5739e5df7e0487f709e5c70368e589cd513abab35a230802d690fb1649dbb,2021-05,Bedfordshire Police,Bedfordshire Police,-0.512943,51.911747,On or near Police Station,E01017619,Central Bedfordshire 025E,Investigation complete; no suspect identified
6d7aeaa87a540ec8dd9c0f92ac81f0bc73a22d7cff442350b6462b9bda38966b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.428510,51.892343,On or near ARGYLL AVENUE,E01015702,Luton 017C,Unable to prosecute suspect
e3fac240927b7bff4a72db4536e2fd09e697fe49e35ac996b3ca44e19180dfe9,2021-05,Bedfordshire Police,Bedfordshire Police,-0.526511,51.896974,On or near DOUGLAS CRESCENT,E01017578,Central Bedfordshire 026A,Unable to prosecute suspect
c6de429828f41cfd230540f73eb8a5a4af780a7e4b87a02f830b138d8232de6e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.451500,51.892369,On or near Petrol Station,E01015787,Luton 015D,Investigation complete; no suspect identified
185d3bb657a73dfa18eec258bc5917589155e95970f65a3af5fb076db2f21fb8,2021-05,Bedfordshire Police,Bedfordshire Police,-0.322456,52.145045,On or near THE AVENUE,E01017423,Central Bedfordshire 004C,Unable to prosecute suspect
ba13852fe052abd56968a9a5cb16305decb9be8ee49c1b060ee26167f50be0d8,2021-05,Bedfordshire Police,Bedfordshire Police,-0.416100,51.874553,On or near KELVIN CLOSE,E01033807,Luton 021H,Investigation complete; no suspect identified
a60e769d30fa05c046aab56b63f3dab58328d11433b03f73eecab8bc2a503257,2021-05,Bedfordshire Police,Bedfordshire Police,-0.418057,51.880874,On or near MANCHESTER STREET,E01033803,Luton 023A,Investigation complete; no suspect identified
8c6dc69059d233784df3c5bd6a00befb02cfc4cdd2df7070b24b4c19fa9b5e1d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.459516,51.890406,On or near LEICESTER CLOSE,E01015715,Luton 011C,Investigation complete; no suspect identified
48e2861de0527e5d7784f5302543887d97849610200d0e8c25fddd95055aa2b2,2021-05,Bedfordshire Police,Bedfordshire Police,-0.413942,51.878903,On or near Shopping Area,E01033805,Luton 023C,Investigation complete; no suspect identified
625aed53882b6196f673d82192e78dfd9958c44559a405ac60949994a083744e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.465555,52.137633,On or near HOWARD STREET,E01034419,Bedford 012H,Investigation complete; no suspect identified
351aa7c9709173b991e300bb00be8d3e937ae5cf9de0aa11869483ab806705a0,2021-05,Bedfordshire Police,Bedfordshire Police,-0.388379,51.913246,On or near GREAT MARLINGS,E01015797,Luton 008A,Investigation complete; no suspect identified
78537e6c8e3d0657b2bd1ecdf600372edd64249ab7e1115363761b039c931138,2021-05,Bedfordshire Police,Bedfordshire Police,-0.426078,51.870029,On or near FARLEY HILL,E01015737,Luton 020F,Unable to prosecute suspect
78fbcde416c249b8e0b6db3423c5baaaefc5bbe5d64a5a877f151ddac8643ec0,2021-05,Bedfordshire Police,Bedfordshire Police,-0.460484,52.163516,On or near BEAUFORT WAY,E01017453,Bedford 005A,Investigation complete; no suspect identified
63664394634062a10f10cdcc54ed0012be86cb9519fb34d6c210171b6f83c907,2021-05,Bedfordshire Police,Bedfordshire Police,-0.447592,51.883038,On or near HAREFIELD ROAD,E01015728,Luton 019B,Unable to prosecute suspect
3593a7ba9ce194f1a7068a2baf25ff853f35910312cc14e75c6d15898e5975d9,2021-05,Bedfordshire Police,Bedfordshire Police,-0.437518,51.870191,On or near Further/Higher Educational Building,E01015736,Luton 020E,Action to be taken by another organisation
4cd42e4c9af02a80a7a5c3b910e3199d1956ddb8b59cf3c9aeb0cd1a5e0f659d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.407199,51.899088,On or near VIRGINIA CLOSE,E01015775,Luton 012B,Investigation complete; no suspect identified
cb0415747b91ea40ebf55d3bd9c70ded1efd79c384c6a3d325ce385fd8bf48ec,2021-05,Bedfordshire Police,Bedfordshire Police,-0.415244,51.872869,On or near ARTHUR STREET,E01033807,Luton 021H,Unable to prosecute suspect
28ee903f3181d596f60ce0f05e414eba64d579e62d9e8d1112fe992eab2ac24c,2021-05,Bedfordshire Police,Bedfordshire Police,-0.618131,51.895118,On or near STANBRIDGE ROAD,E01033827,Central Bedfordshire 019G,Investigation complete; no suspect identified
ff590dd10b3204db216389ffe14161e2a230df175fbb30d0bcbedc37c064397b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.475970,51.896303,On or near MORCAMBE CLOSE,E01015718,Luton 013C,Investigation complete; no suspect identified
567c1df7ad96aebf4d5fc6cfd0cbb00f47b46d4e727cf6ef2d9f61a4f8f2b9d2,2021-05,Bedfordshire Police,Bedfordshire Police,-0.430806,51.889425,On or near THE RIDINGS,E01015705,Luton 017D,Unable to prosecute suspect
2e73a2ee85718952f4bb6c703a1c882042f58a33571254c031be376ccd164567,2021-05,Bedfordshire Police,Bedfordshire Police,-0.458410,52.131273,On or near CARDINGTON ROAD,E01017522,Bedford 014E,Investigation complete; no suspect identified
d5fb58d8541c79c6b109acdfed131d4c001ce0f8fa83cc451c71be43ce19e8af,2021-05,Bedfordshire Police,Bedfordshire Police,-0.294402,52.128413,On or near BEDFORD ROAD,E01017431,Central Bedfordshire 002B,Investigation complete; no suspect identified
367406f200a2fe7a90654df694b8754af37e44a2b958379c313a93e3c489ca04,2021-05,Bedfordshire Police,Bedfordshire Police,-0.425014,51.886335,On or near BISCOT ROAD,E01015698,Luton 017A,Unable to prosecute suspect
e6b4e455896355bfc2368be90f0f467612d8746a93c8414395f97f58ad06ce31,2021-05,Bedfordshire Police,Bedfordshire Police,-0.534564,51.885322,On or near HAMBLING PLACE,E01017596,Central Bedfordshire 028C,Investigation complete; no suspect identified
e547d8b393c3f028127c289c1f615bf572c88c77254754863a8fa07642bbba74,2021-05,Bedfordshire Police,Bedfordshire Police,-0.534564,51.885322,On or near HAMBLING PLACE,E01017596,Central Bedfordshire 028C,Unable to prosecute suspect
34a6e9d1adc479904a4844e5d48feb135bb51f3a5ea8729b7e1f665bdec81c32,2021-05,Bedfordshire Police,Bedfordshire Police,-0.469894,52.142779,On or near CAVENDISH STREET,E01017502,Bedford 010F,Investigation complete; no suspect identified
47889c5157cd14098b8c9788f09570d1e640b1af68ddd929b8449d3dba813e9e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.467628,52.123634,On or near ELLINGTON ROAD,E01017474,Bedford 015C,Unable to prosecute suspect
255cf3b52cd327485f012f76b4a373dbd0cf1dae7acbcb2964cb5517c20f9fdc,2021-05,Bedfordshire Police,Bedfordshire Police,-0.433424,51.870973,On or near ST JOHN CLOSE,E01015732,Luton 020A,Investigation complete; no suspect identified
81cb2b98a688d8e39307425c492e82d8e45203f0aa1ed5818e70f87b22ed5452,2021-05,Bedfordshire Police,Bedfordshire Police,-0.433424,51.870973,On or near ST JOHN CLOSE,E01015732,Luton 020A,Investigation complete; no suspect identified
8eb5ccb877ac51a12462f6d2f2286e478f131c3ca4b36877b36c42c0dcc4b9b5,2021-05,Bedfordshire Police,Bedfordshire Police,-0.414881,51.910036,On or near HAYCROFT,E01015697,Luton 007E,Unable to prosecute suspect
2b5db8442458fab218e463cc821d89073d931284e0cc5a8382e254dce8bff944,2021-05,Bedfordshire Police,Bedfordshire Police,-0.417033,51.897602,On or near GREENHILL AVENUE,E01015695,Luton 007C,Unable to prosecute suspect
9a5b0fa4e54326c2a0ca1a2649314ec998bdd3804e312d993956479a6c253c63,2021-05,Bedfordshire Police,Bedfordshire Police,-0.432571,52.146496,On or near MEADWAY,E01017489,Bedford 007B,Unable to prosecute suspect
bb1512054388855fd61c0e48e19e04798a3d2c6051a72a438599389f999dd78c,2021-05,Bedfordshire Police,Bedfordshire Police,-0.402629,51.882886,On or near BROOMS ROAD,E01015720,Luton 016B,Unable to prosecute suspect
a96662c5c93b2ad8d751e0474b08648234c9c728308c85646c18f4289ec09ee2,2021-05,Bedfordshire Police,Bedfordshire Police,-0.415347,51.888930,On or near WENSLEYDALE,E01015740,Luton 012A,Unable to prosecute suspect
ea7003b59662f4372df1061cfa40825b9b636cc26f2239d135f7decd5f649b32,2021-05,Bedfordshire Police,Bedfordshire Police,-0.649391,51.901460,On or near Petrol Station,E01033832,Central Bedfordshire 024L,Unable to prosecute suspect
36d81de79d5b88869d230dcccc3c34f55eb2a6bb238c7cf642d48ad7ec59b474,2021-05,Bedfordshire Police,Bedfordshire Police,-0.403938,51.887337,On or near TREETOP CLOSE,E01015742,Luton 022B,Unable to prosecute suspect
0cf289e5666fd2aef0a08c3b2ff5b2be04f175cd953dc24afc6896f819d194eb,2021-05,Bedfordshire Police,Bedfordshire Police,-0.439006,51.912795,On or near CATSBROOK ROAD,E01015768,Luton 006E,Investigation complete; no suspect identified
89261cc43d525f32c141676098b56a66a2dd38b8b149890ae1b3110bae785f68,2021-05,Bedfordshire Police,Bedfordshire Police,-0.661077,51.916601,On or near MARKET SQUARE,E01017555,Central Bedfordshire 021A,Investigation complete; no suspect identified
33c5da36d6eafc12a41c6a376c189372ecaf99a037af3ee31a72e62d369bc7ed,2021-05,Bedfordshire Police,Bedfordshire Police,-0.487722,52.110865,On or near MAGNOLIA CLOSE,E01017517,Bedford 018E,Investigation complete; no suspect identified
65e48a0ceb7a30fc62739c5eedacef8eb1b2b6b8ea4db6acff0a3083a0b39c6c,2021-05,Bedfordshire Police,Bedfordshire Police,-0.411091,51.884763,On or near Parking Area,E01033802,Luton 022D,Investigation complete; no suspect identified
66cdd958b4f76a134080a9bfe4b51b4efa6ce3acfa6f9e085b11b3a23861005f,2021-05,Bedfordshire Police,Bedfordshire Police,-0.515617,51.905586,On or near Petrol Station,E01017617,Central Bedfordshire 026E,Unable to prosecute suspect
2a9b90bd4ff5174ed89c2a1200cb5502e0eb4a9b3fc0d80c938fcd585d0ce3ce,2021-05,Bedfordshire Police,Bedfordshire Police,-0.485497,52.138188,On or near CUTCLIFFE GROVE,E01017539,Bedford 013E,Unable to prosecute suspect
a9f6e4d4a7afa7ef80616cfa7c54c47fa8f863ceaa54499de13d3e9eaed8ecbf,2021-05,Bedfordshire Police,Bedfordshire Police,-0.485497,52.138188,On or near CUTCLIFFE GROVE,E01017539,Bedford 013E,Unable to prosecute suspect
3428b294e08a39b65500bc076fcf42f4ab8ef00c4ed611f4b67eb41a18e2fada,2021-05,Bedfordshire Police,Bedfordshire Police,-0.247749,52.004049,On or near SHAFTESBURY DRIVE,E01033189,Central Bedfordshire 014F,Investigation complete; no suspect identified
4c1c49ef31027fa0fbfcdb03f8dc580e8450e4634b2250f3921a826db96eff23,2021-05,Bedfordshire Police,Bedfordshire Police,-0.449924,51.900989,On or near THORNEYCROFT CLOSE,E01015785,Luton 006G,Unable to prosecute suspect
d845376ba74315a491f78b12ed32a390f75ec834a74b4f926621d9d39aa8f6c3,2021-05,Bedfordshire Police,Bedfordshire Police,-0.501636,52.107923,On or near Police Station,E01017514,Bedford 018B,Unable to prosecute suspect
7924476ea819b1c8844b29293be78f5d7637fde82c9e8ebaaa6f94d6292f51fd,2021-05,Bedfordshire Police,Bedfordshire Police,-0.446723,51.879178,On or near HIGH WOOD CLOSE,E01015733,Luton 020B,Investigation complete; no suspect identified
